Cross_Validation	Asegurado_id	Ind_Ramo_Canal_Vigente	Meses_Antiguedad_Ramo_Canal	Canal_Agrup_Id	Ind_Exequial	Ind_Accidentes_Personales	Ind_Automoviles	Ind_Hogar	Ind_SuRenta	Ind_MasVida	Ind_Soat	Ind_Renta_Educativa	Ind_Otros_Personales	Ind_Salud	Ind_Otros_Empresariales	Ind_Arrendamiento	Ind_Renta_Pensional	Ind_Desempleo	Ind_Vida	Produccion_Emitida_Grupo_Cliente	Porc_RT_Grupo_Cliente	Frecuencia_Anual_Siniestros_Grupo_Cliente	Monto_Pagado_Siniestros_Grupo_Cliente	Recencia_Meses_Ultimo_Siniestros_Grupo_Cliente	Cont_Compania_Cliente	Regional_Contacto_id	Sexo_id	Edad	Numero_Hijos	Ind_Dependientes_Menores18	Ind_Dependientes_Mayores18	Nivel_Ingreso_id	Nivel_Estudios_id	Estado_Civil_id	Ind_Independiente	Cont_Quejas	Cont_Peticion	Cont_Inquietud	Ind_Tipo_Negocio_Colectivo	Ind_Forma_Pago_Mensual	Ind_Forma_Pago_Anual	Ind_Tipo_Pago_Caja_Sura	Ind_Tipo_Pago_Financiacion_Sura
1	1713	0	12	24,390,652	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	651,711.76	11.16	0	0	0	1	3	2	49	4	0	0	99	-1	1	0	0	1	0	1	1	0	1	0
0	1714	1	12	24,390,648	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	4,493,665.00	-23.35	0	0	0	1	2	1	28	-1	1	0	7	-1	2	0	0	1	0	0	1	0	0	0
0	1715	0	2	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	803,444.12	7.49	0	0	0	1	2	99	23	-1	0	0	8	-1	-1	0	0	0	0	0	0	1	1	0
0	1716	1	8	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	676,886.90	-12.67	0.06	201,459.80	0.5	2	3	1	22	-1	0	0	10	-1	-1	0	0	0	2	0	0	1	1	0
0	1717	1	41	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3,431,812.00	-17.21	0	0	0	1	3	1	39	1	0	0	8	-1	2	0	0	0	0	1	0	1	1	0
0	1718	0	3	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	240,265.00	7.49	0	0	0	1	4	1	74	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1719	1	58	24,390,651	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1,161,135.00	-1.51	0	0	0	2	3	1	66	0	0	1	8	-1	2	0	0	0	1	1	1	0	1	0
0	1720	0	7	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	839,643.80	9.87	0	0	0	3	2	2	32	2	1	0	10	-1	1	0	0	0	0	1	0	0	1	0
0	1721	1	23	24,390,649	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1,144,610.66	10.83	0.19	619,561.95	1.44	2	2	1	32	0	0	1	8	3	1	0	0	0	1	1	1	0	1	0
0	1722	0	18	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	818,845.05	11.16	0	0	0	1	2	1	20	-1	0	0	8	-1	-1	0	0	0	0	0	0	1	0	1
0	1723	0	13	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,005,762.06	7.49	0	0	0	1	3	2	-1	-1	0	0	8	-1	-1	0	0	0	0	0	0	1	1	0
0	1724	0	18	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	641,417.87	25.01	0	0	0	1	5	1	24	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1725	0	12	24,390,648	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	829,342.78	2.94	0.05	276,698.92	0.56	2	5	1	40	2	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
1	1726	0	34	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	225,275.00	44.46	0	0	0	1	4	1	55	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1727	0	3	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	190,167.00	-15.1	0	0	0	1	2	1	40	1	0	0	10	-1	5	0	0	0	1	0	1	0	0	0
0	1728	1	33	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,095,876.00	7.49	0	0	0	1	3	2	68	2	0	0	10	-1	2	0	0	0	1	1	1	0	1	0
0	1729	0	29	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	569,657.54	-43.92	1	48,488.00	15	1	4	1	31	-1	0	0	99	-1	-1	0	0	1	1	1	1	0	1	0
1	1730	1	26	24,390,648	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	2,098,887.00	18.44	0	0	0	1	3	2	63	1	0	0	7	5	1	0	0	0	0	1	1	0	1	0
0	1731	0	0	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,374,397.76	-3.77	0.22	1,303,353.89	1.82	2	2	1	39	0	0	0	7	3	1	0	0	0	5	1	1	0	1	0
0	1732	0	11	24,390,649	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1,201,357.88	7.13	0.18	676,283.87	1.71	2	2	2	37	0	0	0	8	-1	1	0	0	0	0	1	1	0	1	0
1	1733	1	22	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	247,431.00	7.49	0	0	0	1	4	1	25	1	0	0	10	-1	5	0	0	0	1	0	1	0	0	0
0	1734	0	10	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,915,072.78	1.83	0	0	0	1	3	1	38	-1	0	0	7	-1	1	0	0	0	0	0	0	1	1	0
0	1735	1	18	24,390,649	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1,385,299.64	10.77	1	841,285.00	7	1	3	2	33	0	1	1	8	-1	-1	0	0	0	1	1	1	0	1	0
0	1736	1	10	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	579,603.18	-114.52	0	0	0	1	4	1	26	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1737	1	58	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1,461,292.00	-10.91	0	0	0	1	5	2	37	1	0	0	7	-1	2	0	0	0	0	0	1	0	0	0
0	1738	1	39	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	752,280.37	34.3	0	0	0	1	4	1	36	-1	0	0	7	-1	-1	0	0	0	0	1	1	0	1	0
0	1739	0	60	24,390,648	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1,653,074.00	10.61	0	0	0	3	3	2	26	0	0	0	7	-1	1	0	0	2	0	1	1	0	1	0
0	1740	1	24	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	266,959.59	6.45	0	0	0	1	99	1	46	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1741	1	4	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	356,006.45	-42.16	0	0	0	1	5	2	29	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1742	0	12	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	922,002.51	11.16	0	0	0	2	2	2	25	0	0	0	8	-1	1	0	0	0	2	1	1	0	1	0
0	1743	1	14	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,583,140.50	6.45	0	0	0	1	3	2	74	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1744	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	710,561.72	34.66	0	0	0	1	2	2	42	-1	0	0	10	-1	-1	0	0	0	0	0	0	1	1	0
1	1745	0	17	24,390,648	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1,110,202.66	11.68	0	0	0	1	4	2	40	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1746	1	7	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,262,027.90	-83.09	0	0	0	1	2	1	29	-1	0	0	99	-1	-1	0	0	0	0	1	0	1	0	0
0	1747	0	5	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	870,545.99	-15.5	0	0	0	1	3	2	39	0	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	1748	1	57	24,390,651	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	481,825.10	17.42	0	0	0	1	3	1	59	0	0	0	7	4	2	0	0	0	0	1	1	0	1	0
0	1749	1	1	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,285,677.10	39.82	0	0	0	1	99	2	30	-1	-1	-1	99	-1	-1	0	0	0	0	1	0	1	0	0
0	1750	0	2	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	651,421.34	19.73	0.06	205,217.87	0.52	2	2	1	56	0	0	0	10	-1	1	1	0	0	0	1	1	0	1	0
0	1751	0	41	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,754,466.80	18.44	0	0	0	1	3	2	58	1	0	0	7	-1	2	0	0	0	0	0	0	1	1	0
0	1752	0	56	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	76,316.16	-6.66	0	0	0	2	3	1	29	-1	0	0	10	-1	1	0	0	3	0	1	1	0	1	0
0	1753	0	15	24,390,651	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	698,555.79	-1.51	1	1,550,000.00	3	3	2	1	20	0	0	0	10	3	1	0	0	1	1	1	1	0	1	0
0	1754	0	34	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	437,622.43	11.16	0.03	78,215.97	0.23	3	3	2	27	1	1	1	10	-1	1	1	0	2	4	0	1	0	1	0
0	1755	1	8	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,819,337.00	7.49	0	0	0	1	2	2	67	-1	-1	-1	99	-1	-1	0	0	0	0	0	0	1	0	0
0	1756	1	23	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2,043,939.00	2.13	1	66,945.00	16	1	4	1	34	0	0	0	7	-1	1	0	1	0	1	1	1	0	1	0
0	1757	0	14	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	762,716.78	-42.13	0	0	0	1	3	2	24	1	0	0	10	3	1	0	0	0	0	1	1	0	1	0
0	1758	0	12	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	444,929.03	11.16	0	0	0	2	5	2	24	-1	0	0	10	-1	-1	0	0	0	1	0	0	1	1	0
0	1759	1	2	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	240,753.73	-71.84	0	0	0	2	2	1	43	0	0	0	10	3	1	0	1	0	0	1	1	0	1	0
0	1760	0	11	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	758,638.71	-6.66	0	0	0	2	3	1	36	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1761	0	12	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	828,044.06	51.35	0	0	0	1	3	1	55	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1762	0	24	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,330,174.19	12.89	1	9,699,195.00	12	1	3	2	38	2	0	0	8	-1	5	0	1	1	4	0	1	0	1	0
1	1763	1	31	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,474,330.00	30.65	0	0	0	1	5	1	66	2	0	0	8	-1	2	0	0	0	0	1	0	1	1	0
0	1764	0	17	24,390,649	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	44,398.63	0.17	0	0	0	3	2	2	29	2	1	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	1765	1	3	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	26,489.51	-29.47	0	0	0	1	5	2	22	-1	0	0	8	-1	-1	0	0	4	1	1	1	0	1	0
0	1766	0	33	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	651,421.34	19.73	0.06	205,217.87	0.52	2	2	1	51	0	0	0	10	-1	2	1	0	0	1	1	1	0	1	0
0	1767	1	26	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,171,954.13	7.13	0	0	0	3	2	2	30	0	0	0	8	3	1	0	0	0	1	1	1	0	1	0
0	1768	0	58	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,622,467.32	-0.38	1	3,002,989.00	6	2	3	1	35	-1	0	0	10	-1	-1	0	0	1	2	1	1	0	1	0
0	1769	0	1	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	762,716.78	-42.13	0.06	367,082.76	0.5	2	3	2	20	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1770	1	15	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	575,942.00	18.44	1	4,576,582.00	3	1	3	2	51	3	0	0	7	-1	2	0	0	0	0	0	0	1	1	0
0	1771	1	6	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	569,128.00	-6.78	0	0	0	3	2	2	45	2	1	1	10	-1	2	0	0	4	0	1	1	0	1	0
0	1772	1	29	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1,452,842.00	6.45	0	0	0	1	6	1	21	-1	0	0	8	-1	-1	0	0	0	0	0	1	0	0	0
0	1773	1	2	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,321,717.23	-11.59	0.13	612,796.66	1.04	3	2	1	26	0	0	0	8	-1	1	1	0	1	0	0	0	1	0	0
0	1774	1	21	24,390,648	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	2,587,144.00	16.24	0	0	0	3	2	1	55	3	0	1	7	3	2	0	0	0	0	1	1	0	1	0
0	1775	0	7	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	822,453.63	-36.74	0	0	0	1	3	1	52	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1776	0	24	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,248,672.93	6.58	0	0	0	1	3	2	28	1	0	0	8	-1	2	0	0	0	0	0	0	1	0	1
0	1777	1	5	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2,054,658.00	33.43	0	0	0	1	3	1	53	0	0	0	99	-1	-1	0	0	0	0	1	0	1	1	0
0	1778	0	60	24,390,651	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1,287,731.38	-13.4	0.24	762,143.11	1.87	3	2	2	35	1	1	0	8	3	1	0	0	0	1	1	1	0	1	0
0	1779	1	17	24,390,648	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	2,366,206.00	16.24	0	0	0	3	2	1	62	1	1	0	7	-1	2	0	0	5	7	1	1	0	1	0
0	1780	1	21	24,390,648	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1,538,559.00	1.83	0	0	0	1	3	1	34	1	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
1	1781	0	6	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	832,800.98	-57.79	0	0	0	1	4	2	33	-1	0	0	99	-1	-1	0	0	1	0	1	1	0	1	0
0	1782	1	21	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2,063,122.30	-27.28	0	0	0	1	2	1	51	0	0	0	8	-1	-1	0	0	0	1	1	1	0	1	0
0	1783	0	1	41,489,489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	222,351.17	7.49	0	0	0	1	2	2	38	2	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
0	1784	1	15	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,605,273.81	42.99	0.22	516,480.39	1.95	3	2	1	36	0	0	0	7	3	1	0	0	0	0	1	1	0	1	0
1	1785	1	22	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	869,809.49	7.94	0.09	260,209.21	0.88	2	6	2	39	1	1	1	10	-1	5	1	0	0	0	1	1	0	1	0
0	1786	1	28	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,563,020.00	-31.19	0	0	0	1	6	1	36	0	0	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	1787	1	33	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2,455,153.00	-3.84	0	0	0	1	3	2	59	1	0	0	8	-1	2	1	0	2	0	0	0	1	0	1
0	1788	0	6	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	90,096.00	14.61	0	0	0	3	2	1	26	0	0	0	10	-1	1	0	0	0	3	1	1	0	1	0
0	1789	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	849,900.43	-15.1	0	0	0	1	2	1	47	2	0	0	10	-1	5	0	0	0	0	0	1	0	0	0
1	1790	1	8	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,092,150.00	1.83	0	0	0	1	3	1	33	-1	0	0	7	-1	1	0	0	2	0	1	1	0	0	0
0	1791	0	1	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,396,894.38	14.61	0	0	0	1	2	1	37	3	1	0	7	4	5	0	0	1	0	1	1	0	1	0
0	1792	0	23	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,504,838.41	18.56	0	0	0	1	3	2	69	1	0	0	7	-1	1	0	0	0	0	1	1	0	1	0
0	1793	1	24	24,390,648	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	367,605.00	9.87	0	0	0	3	2	2	39	0	0	1	10	-1	1	0	0	0	1	1	0	1	1	0
0	1794	0	41	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	664,957.69	7.49	0	0	0	1	3	1	-1	0	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1795	0	32	24,390,648	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	387,269.93	9.38	0	0	0	2	2	2	42	2	0	0	8	-1	2	0	0	0	0	1	1	0	1	0
0	1796	0	24	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,915,072.78	1.83	0	0	0	1	3	1	31	0	0	0	7	-1	1	0	0	0	0	1	1	0	1	0
0	1797	0	51	24,390,652	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	237,535.00	-64.7	0	0	0	2	5	1	28	0	0	0	10	-1	1	0	0	0	1	1	1	0	1	0
1	1798	0	6	24,390,652	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	495,807.26	-19.24	0	0	0	1	3	1	31	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1799	1	21	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	937,221.15	6.45	0.07	1,065,500.75	0.73	2	4	1	28	-1	0	0	10	-1	2	0	0	1	1	1	1	0	1	0
0	1800	0	23	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	397,675.00	2.94	1	-32,655.00	11	1	5	1	60	0	0	0	10	-1	-1	0	0	0	0	0	1	0	1	0
0	1801	0	31	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	475,359.58	-1.51	0.19	831,836.56	1.6	2	3	1	25	-1	0	0	10	-1	-1	0	0	0	0	1	0	1	1	0
0	1802	0	13	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	5,015,675.33	59.86	0.16	641,076.92	1.55	2	3	1	33	0	0	0	7	-1	1	0	0	0	3	1	1	0	1	0
1	1803	1	3	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,433,638.31	14.12	0.12	526,661.41	1.21	2	5	2	47	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1804	1	11	24,390,648	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2,198,648.00	-4.82	0	0	0	1	3	1	26	-1	0	0	7	-1	1	0	0	0	0	0	0	1	0	1
0	1805	1	57	24,390,648	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1,323,304.00	-2.53	0	0	0	2	2	2	34	0	0	0	8	3	1	0	0	0	1	1	1	0	1	0
1	1806	1	31	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,873,454.00	52.78	0	0	0	1	3	2	48	0	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1807	0	58	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,274,650.67	-141.43	0	0	0	1	3	1	50	0	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
1	1808	1	44	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	714,207.91	25.99	0	0	0	1	5	2	50	-1	0	0	99	-1	-1	0	0	1	0	1	1	0	1	0
0	1809	0	39	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	758,638.71	-6.66	0	0	0	1	3	1	33	3	0	0	10	3	1	0	0	0	0	1	0	1	1	0
0	1810	0	19	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,324,844.89	-17.21	0.1	560,453.94	0.96	2	3	1	35	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1811	1	44	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	243,004.00	7.94	0	0	0	1	6	2	35	0	0	0	10	-1	1	0	0	0	1	1	0	0	1	0
0	1812	0	12	24,390,651	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	966,689.54	-53.65	0.2	719,875.13	1.67	2	2	2	54	0	0	0	10	3	2	1	0	0	0	1	1	0	1	0
0	1813	1	35	24,390,648	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	3,632,754.00	-0.73	0	0	0	1	4	1	55	2	0	0	7	-1	2	1	0	0	0	0	0	1	1	0
0	1814	1	21	24,390,648	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	959,087.42	-6.78	0.09	373,483.43	0.93	3	2	2	41	3	1	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	1815	1	56	24,390,648	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1,169,083.38	7.7	2	-3,110,001.00	10	1	6	2	54	0	0	0	10	-1	1	0	0	0	1	1	1	0	1	0
0	1816	0	38	24,390,649	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1,273,823.47	27.07	0.18	570,384.98	1.69	3	2	1	42	2	1	1	8	2	4	0	0	0	0	1	1	0	1	0
0	1817	0	12	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	353,007.78	55.99	0	0	0	1	99	1	27	-1	0	0	99	-1	-1	0	0	0	0	1	0	1	1	0
1	1818	0	43	24,390,648	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	774,760.78	1.94	0	0	0	3	2	2	28	1	1	0	10	-1	1	0	0	0	0	1	1	0	1	0
0	1819	1	9	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	959,087.42	-6.78	0.09	373,483.43	0.93	2	2	2	57	1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1820	1	7	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	930,301.80	-141.43	0	0	0	1	3	1	40	1	0	0	10	-1	2	0	0	0	0	1	1	0	1	0
1	1821	1	25	24,390,649	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	460,070.22	0.17	0	0	0	3	2	2	30	2	0	0	10	3	2	0	0	1	0	1	1	0	1	0
0	1822	1	2	24,390,648	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	839,643.80	9.87	0.08	214,830.38	0.76	2	2	2	37	1	0	1	10	3	5	1	0	1	0	1	1	0	1	0
0	1823	1	22	24,390,648	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1,250,659.00	20.68	0	0	0	1	3	2	34	0	0	0	7	-1	1	0	0	0	0	0	1	0	0	0
0	1824	0	0	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2,818,526.93	-1.51	0	0	0	1	4	2	-1	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
0	1825	1	2	24,390,648	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	760,653.51	5.79	0.06	217,295.69	0.71	2	2	1	37	2	1	1	10	-1	5	1	0	1	0	1	1	0	1	0
0	1826	0	24	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	781,257.40	31.77	0.11	228,166.66	1.01	2	2	2	50	0	0	0	10	-1	2	0	0	0	0	0	0	1	1	0
0	1827	0	34	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	959,087.42	-6.78	0.09	373,483.43	0.93	2	2	2	64	0	0	1	10	-1	5	1	0	0	0	1	1	0	1	0
1	1828	1	9	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,428,277.95	-12.23	0.24	966,284.34	2	3	2	1	29	0	0	1	8	-1	1	0	0	0	1	1	1	0	1	0
0	1829	0	7	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1,726,447.00	-26.27	0	0	0	1	4	1	31	-1	0	0	8	-1	-1	0	0	0	0	1	1	0	1	0
0	1830	0	0	24,390,652	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	359,041.95	11.16	0.02	62,263.45	0.16	2	4	2	59	-1	0	0	10	-1	-1	0	0	0	0	1	1	0	1	0
0	1831	1	7	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	204,150.92	50.5	0	0	0	1	99	1	29	-1	-1	-1	99	-1	-1	0	0	0	0	1	0	1	0	0
0	1832	1	31	24,390,648	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	2,535,775.00	11.07	0	0	0	1	4	2	57	1	0	0	7	-1	2	0	0	0	0	1	1	0	1	0
0	1833	0	3	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1,075,005.00	33.67	0	0	0	1	3	2	50	-1	0	0	99	-1	-1	0	0	0	0	0	0	1	1	0
0	1834	1	6	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	828,457.51	-20.43	0.13	491,790.85	1.16	2	3	2	44	-1	-1	-1	10	-1	-1	0	0	0	0	1	0	1	0	0
0	1835	0	44	24,390,651	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1,291,290.68	-1.51	0	0	0	1	3	1	-1	-1	0	0	99	-1	-1	0	0	0	0	1	1	0	1	0
1	1836	0	0	24,390,648	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1,444,831.49	16.58	0	0	0	1	2	2	26	-1	0	0	8	-1	-1	0	0	0	0	0	0	1	1	0
0	1837	0	48	24,390,648	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2,129,675.00	7.49	0	0	0	1	6	1	83	-1	0	0	7	-1	3	0	0	0	0	0	0	1	1	0
0	1838	0	2	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	149,845.00	14.61	0	0	0	3	2	1	30	0	0	1	8	-1	1	0	0	0	0	1	1	0	1	0
0	1839	0	7	24,390,649	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1,206,893.38	25.01	0.2	247,577.83	1.88	3	4	2	35	1	1	1	8	-1	2	0	0	0	0	1	1	0	1	0
0	1840	0	1	24,390,650	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26,485.00	3.63	0	0	0	1	3	1	31	0	0	0	10	-1	-1	0	0	2	0	1	1	0	1	0
